hit num,title,year,authors,key,ee,venue_category
2757,Software Architecture Optimization Methods: A Systematic Literature Review.,2013,Aldeida Aleti & Barbora Buhnova & Lars Grunske & Anne Koziolek & Indika Meedeniya,journals/tse/AletiBGKM13,https://doi.org/10.1109/TSE.2012.64,Suggested by Review
2758,Revisiting Knowledge-Based Inference of Python Runtime Environments: A Realistic and Adaptive Approach.,2024,Wei Cheng & Wei Hu 0007 & Xiaoxing Ma,journals/tse/ChengHM24,https://doi.org/10.1109/TSE.2023.3346474,Suggested by Review
2759,Mask-Mediator-Wrapper Architecture as a Data Mesh Driver.,2024,Juraj Doncevic & Kresimir Fertalj & Mario Brcic & Mihael Kovac,journals/tse/DoncevicFBK24,https://doi.org/10.1109/TSE.2024.3367126,Suggested by Review
2760,On the Relationship Between Organizational Structure Patterns and Architecture in Agile Teams.,2023,Damian A. Tamburri & Rick Kazman & Hamed Fahimi,journals/tse/TamburriKF23,https://doi.org/10.1109/TSE.2022.3150415,Suggested by Review
2761,Measuring the Impact of Code Dependencies on Software Architecture Recovery Techniques.,2018,Thibaud Lutellier & Devin Chollak & Joshua Garcia & Lin Tan 0001 & Derek Rayside & Nenad Medvidovic & Robert Kroeger,journals/tse/LutellierCGTRMK18,https://doi.org/10.1109/TSE.2017.2671865,Suggested by Review
2762,Let's Go to the Whiteboard (Again): Perceptions From Software Architects on Whiteboard Architecture Meetings.,2023,Eduardo Santana de Almeida & Iftekhar Ahmed 0001 & André van der Hoek,journals/tse/AlmeidaAH23,https://doi.org/10.1109/TSE.2023.3314410,Suggested by Review
2763,On the Asymptotic Behavior of Adaptive Testing Strategy for Software Reliability Assessment.,2014,Junpeng Lv & Bei-Bei Yin & Kai-Yuan Cai,journals/tse/LvYC14,https://doi.org/10.1109/TSE.2014.2310194,Suggested by Review
2764,Quantitative Evaluation of Model-Driven Performance Analysis and Simulation of Component-Based Architectures.,2015,Fabian Brosig & Philipp Meier & Steffen Becker 0001 & Anne Koziolek & Heiko Koziolek & Samuel Kounev,journals/tse/BrosigMBKKK15,https://doi.org/10.1109/TSE.2014.2362755,Suggested by Review
2765,A Model-Integrated Approach to Designing Self-Protecting Systems.,2020,Stefano Iannucci & Sherif Abdelwahed & Andrea Montemaggio & Melissa Hannis & Leslie Leonard & Jason S. King & John Hamilton,journals/tse/IannucciAMHLKH20,https://doi.org/10.1109/TSE.2018.2880218,Suggested by Review
2766,Behavior Trees and State Machines in Robotics Applications.,2023,Razan Ghzouli & Thorsten Berger & Einar Broch Johnsen & Andrzej Wasowski & Swaib Dragule,journals/tse/GhzouliBJWD23,https://doi.org/10.1109/TSE.2023.3269081,Suggested by Review
2767,Self-Management of Adaptable Component-Based Applications.,2013,Liliana Rosa & Luís E. T. Rodrigues & Antónia Lopes & Matti A. Hiltunen & Richard D. Schlichting,journals/tse/RosaRLHS13,https://doi.org/10.1109/TSE.2012.29,Suggested by Review
2768,Dynamic and Automatic Feedback-Based Threshold Adaptation for Code Smell Detection.,2016,Hui Liu 0003 & Qiurong Liu & Zhendong Niu & Yang Liu,journals/tse/LiuLNL16,https://doi.org/10.1109/TSE.2015.2503740,Suggested by Review
2769,Self-Adapting Reliability in Distributed Software Systems.,2015,Yuriy Brun & Jae Young Bang & George Edwards & Nenad Medvidovic,journals/tse/BrunBEM15,https://doi.org/10.1109/TSE.2015.2412134,Suggested by Review
2770,Self-Admitted Technical Debt in Ethereum Smart Contracts: A Large-Scale Exploratory Study.,2023,Amir Mohammad Ebrahimi & Gustavo Ansaldi Oliva & Ahmed E. Hassan,journals/tse/EbrahimiOH23,https://doi.org/10.1109/TSE.2023.3289808,Suggested by Review
2771,"Erratum to ""Accurate and Scalable Cross-Architecture Cross-OS Binary Code Search With Emulation"".",2021,Yinxing Xue & Zhengzi Xu & Mahinthan Chandramohan & Yang Liu 0003,journals/tse/XueXCL21,https://doi.org/10.1109/TSE.2021.3069529,Suggested by Review
2772,Testing Self-Adaptive Software With Probabilistic Guarantees on Performance Metrics: Extended and Comparative Results.,2022,Claudio Mandrioli & Martina Maggio,journals/tse/MandrioliM22,https://doi.org/10.1109/TSE.2021.3101130,Suggested by Review
2773,An Ontology-Based Product Architecture Derivation Approach.,2015,Hector A. Duran-Limon & Carlos A. Garcia-Rios & Francisco Edgar Castillo-Barrera & Rafael Capilla,journals/tse/Duran-LimonGCC15,https://doi.org/10.1109/TSE.2015.2449854,Suggested by Review
2774,"Detecting, Tracing, and Monitoring Architectural Tactics in Code.",2016,Mehdi Mirakhorli & Jane Cleland-Huang,journals/tse/MirakhorliC16,https://doi.org/10.1109/TSE.2015.2479217,Suggested by Review
2775,Identifying Self-Admitted Technical Debts With Jitterbug: A Two-Step Approach.,2022,Zhe Yu 0002 & Fahmid Morshed Fahid & Huy Tu & Tim Menzies,journals/tse/YuFTM22,https://doi.org/10.1109/TSE.2020.3031401,Suggested by Review
2776,Finding Substitutable Binary Code By Synthesizing Adapters.,2021,Vaibhav Sharma 0001 & Kesha Hietala & Stephen McCamant,journals/tse/SharmaHM21,https://doi.org/10.1109/TSE.2019.2931000,Suggested by Review
2777,On the Usefulness of Automatically Generated Microservice Architectures.,2024,Luiz Carvalho & Thelma Elita Colanzi & Wesley K. G. Assunção & Alessandro F. Garcia 0001 & Juliana Alves Pereira & Marcos Kalinowski & Rafael Maiani de Mello & Maria Julia de Lima & Carlos Lucena,journals/tse/CarvalhoCAGPKMLL24,https://doi.org/10.1109/TSE.2024.3361209,Suggested by Review
2778,Supporting Self-Adaptation via Quantitative Verification and Sensitivity Analysis at Run Time.,2016,Antonio Filieri & Giordano Tamburrelli & Carlo Ghezzi,journals/tse/FilieriTG16,https://doi.org/10.1109/TSE.2015.2421318,Suggested by Review
2779,QoS Assurance for Dynamic Reconfiguration of Component-Based Software Systems.,2012,Wei Li 0005,journals/tse/Li12,https://doi.org/10.1109/TSE.2011.37,Suggested by Review
2780,"Optimization of Software Release Planning Considering Architectural Dependencies, Cost, and Value.",2022,Raghvinder S. Sangwan & Ashkan Negahban & Robert L. Nord & Ipek Ozkaya,journals/tse/SangwanNNO22,https://doi.org/10.1109/TSE.2020.3020013,Suggested by Review
2781,Engineering Trustworthy Self-Adaptive Software with Dynamic Assurance Cases.,2018,Radu Calinescu & Danny Weyns & Simos Gerasimou & Muhammad Usman Iftikhar & Ibrahim Habli & Tim Kelly,journals/tse/CalinescuWGIHK18,https://doi.org/10.1109/TSE.2017.2738640,Suggested by Review
2782,"Adaptive Test Case Allocation, Selection and Generation Using Coverage Spectrum and Operational Profile.",2021,Antonia Bertolino & Breno Miranda & Roberto Pietrantuono & Stefano Russo 0001,journals/tse/BertolinoMPR21,https://doi.org/10.1109/TSE.2019.2906187,Suggested by Review
2783,Exploring the Relationship between Software Process Adaptive Capability and Organisational Performance.,2015,Paul M. Clarke & Rory V. O'Connor & Brian Leavy & Murat Yilmaz 0001,journals/tse/ClarkeOLY15,https://doi.org/10.1109/TSE.2015.2467388,Suggested by Review
2784,A Survey on Adaptive Random Testing.,2021,Rubing Huang & Weifeng Sun & Yinyin Xu & Haibo Chen 0005 & Dave Towey & Xin Xia 0001,journals/tse/HuangSXCTX21,https://doi.org/10.1109/TSE.2019.2942921,Suggested by Review
2785,Using Traceability Links to Recommend Adaptive Changes for Documentation Evolution.,2014,Barthélémy Dagenais & Martin P. Robillard,journals/tse/DagenaisR14,https://doi.org/10.1109/TSE.2014.2347969,Suggested by Review
2786,An Architectural Technical Debt Index Based on Machine Learning and Architectural Smells.,2023,Darius Sas & Paris Avgeriou,journals/tse/SasA23,https://doi.org/10.1109/TSE.2023.3286179,Suggested by Review
2787,Incomplete Adaptive Distinguishing Sequences for Non-Deterministic FSMs.,2023,Uraz Cengiz Türker & Robert M. Hierons & Gerassimos D. Barlas & Khaled El-Fakih,journals/tse/TurkerHBE23,https://doi.org/10.1109/TSE.2023.3291137,Suggested by Review
2788,What Industry Needs from Architectural Languages: A Survey.,2013,Ivano Malavolta & Patricia Lago & Henry Muccini & Patrizio Pelliccione & Antony Tang,journals/tse/MalavoltaLMPT13,https://doi.org/10.1109/TSE.2012.74,Suggested by Review
2789,Using Natural Language Processing to Automatically Detect Self-Admitted Technical Debt.,2017,Everton da S. Maldonado & Emad Shihab & Nikolaos Tsantalis,journals/tse/MaldonadoST17,https://doi.org/10.1109/TSE.2017.2654244,Suggested by Review
2790,CPVD: Cross Project Vulnerability Detection Based on Graph Attention Network and Domain Adaptation.,2023,Chunyong Zhang & Bin Liu & Yang Xin 0001 & Liangwei Yao,journals/tse/ZhangLXY23,https://doi.org/10.1109/TSE.2023.3285910,Suggested by Review
2796,Energy-Efficient Path Planning of Reconfigurable Robots in Complex Environments.,2022,Phone Thiha Kyaw & Anh Vu Le & Veerajagadheswar Prabakaran & Mohan Rajesh Elara & Theint Theint Thu & Khanh Nhan Nguyen Huu & Van Duc Phan & Minh Bui Vu,journals/trob/KyawLPETHPV22,https://doi.org/10.1109/TRO.2022.3147408,Robotics
2803,Analysis of Kinematics and Reconfigurability of a Spherical Parallel Manipulator.,2014,Luca Carbonari & Massimo Callegari & Giacomo Palmieri & Matteo-Claudio Palpacelli,journals/trob/CarbonariCPP14,https://doi.org/10.1109/TRO.2014.2357092,Robotics
2811,Active Exploitation of Redundancies in Reconfigurable Multirobot Systems.,2022,Thomas M. Roehr,journals/trob/Roehr22,https://doi.org/10.1109/TRO.2021.3118284,Robotics
2820,Design and Control of a Midair-Reconfigurable Quadcopter Using Unactuated Hinges.,2023,Nathan Bucki & Jerry Tang & Mark W. Mueller,journals/trob/BuckiTM23,https://doi.org/10.1109/TRO.2022.3193792,Robotics
2822,Morphing Origami Block for Lightweight Reconfigurable System.,2021,Sa-Reum Kim & Dae-Young Lee & Sang-Joon Ahn & Je-Sung Koh & Kyu-Jin Cho,journals/trob/KimLAKC21,https://doi.org/10.1109/TRO.2020.3031248,Robotics
2827,Resilient Monitoring in Heterogeneous Multi-Robot Systems Through Network Reconfiguration.,2022,Ragesh Kumar Ramachandran & Pietro Pierpaoli & Magnus Egerstedt & Gaurav S. Sukhatme,journals/trob/RamachandranPES22,https://doi.org/10.1109/TRO.2021.3128313,Robotics
2853,Variable Stiffness Soft Robotic Fingers Using Snap-Fit Kinematic Reconfiguration.,2023,Jérôme Bastien & Lionel Birglen,journals/trob/BastienB23,https://doi.org/10.1109/TRO.2023.3303850,Robotics
2854,ARCSnake: Reconfigurable Snakelike Robot With Archimedean Screw Propulsion for Multidomain Mobility.,2022,Florian Richter 0002 & Peter V. Gavrilov & Hoi Man Lam & Amir Degani & Michael C. Yip,journals/trob/RichterGLDY22,https://doi.org/10.1109/TRO.2021.3104968,Robotics
2861,Cable Attachment Optimization for Reconfigurable Cable-Driven Parallel Robots Based on Various Workspace Conditions.,2023,Hung Hon Cheng & Darwin Lau,journals/trob/ChengL23,https://doi.org/10.1109/TRO.2023.3288838,Robotics
2863,Distributed Prediction of Unsafe Reconfiguration Scenarios of Modular Robotic Programmable Matter.,2021,Benoît Piranda & Pawel Chodkiewicz & Pawel Holobut & Stéphane P. A. Bordas & Julien Bourgeois & Jakub Lengiewicz,journals/trob/PirandaCHBBL21,https://doi.org/10.1109/TRO.2021.3074085,Robotics
2867,Malleable Robots: Reconfigurable Robotic Arms With Continuum Links of Variable Stiffness.,2022,Angus B. Clark & Nicolás Rojas 0002,journals/trob/ClarkR22,https://doi.org/10.1109/TRO.2022.3185826,Robotics
2884,MIRRAX: A Reconfigurable Robot for Limited Access Environments.,2023,Wei Cheah & Keir Groves & Horatio Martin & Harriet Peel & Simon Watson 0001 & Ognjen Marjanovic & Barry Lennox,journals/trob/CheahGMPWML23,https://doi.org/10.1109/TRO.2022.3207095,Robotics
2901,Distributed Linear Heterogeneous Reconfiguration of Cubic Modular Robots via Simultaneous Tunneling and Permutation.,2020,Hiroshi Kawano,journals/trob/Kawano20,https://doi.org/10.1109/TRO.2019.2943063,Robotics
2908,Motion Planning for Variable Topology Trusses: Reconfiguration and Locomotion.,2023,Chao Liu 0021 & Sencheng Yu & Mark Yim,journals/trob/LiuYY23,https://doi.org/10.1109/TRO.2022.3228400,Robotics
2941,Modular reconfiguration of DNA origami assemblies using tile displacement.,2023,Namita Sarraf & Kellen R. Rodriguez & Lulu Qian,journals/scirobotics/SarrafRQ23,https://doi.org/10.1126/scirobotics.adf1511,Robotics
2948,"Reconfigurable magnetic microrobot swarm: Multimode transformation, locomotion, and manipulation.",2019,Hui Xie 0003 & Mengmeng Sun & Xinjian Fan & Zhihua Lin & Weinan Chen & Lei Wang 0113 & Lixin Dong & Qiang He,journals/scirobotics/XieSFLCWDH19,https://doi.org/10.1126/scirobotics.aav8006,Robotics
2984,ENREM: An efficient NFA-based regular expression matching engine on reconfigurable hardware for NIDS.,2013,Trung-Hieu Tran & Tran Ngoc Thinh & Shigenori Tomiyama,journals/jsa/HieuTT13,https://doi.org/10.1016/j.sysarc.2013.03.013,Software_Architecture
2985,Clustering scheduling for hardware tasks in reconfigurable computing systems.,2013,Zhi Chen 0008 & Meikang Qiu & Zhong Ming 0001 & Laurence T. Yang & Yongxin Zhu 0001,journals/jsa/ChenQMYZ13,https://doi.org/10.1016/j.sysarc.2013.05.015,Software_Architecture
2986,Guest editorial: Workshop on Reconfigurable Computing.,2013,Ioannis Sourdis & Christos-Savvas Bouganis & Miquel Pericàs,journals/jsa/SourdisBP13,https://doi.org/10.1016/j.sysarc.2013.01.001,Software_Architecture
2993,Lightweight asynchronous scheduling in heterogeneous reconfigurable systems.,2022,Andrés Rodríguez 0001 & Angeles G. Navarro & Kris Nikov & José L. Núñez-Yáñez & Ruben Gran & Darío Suárez Gracia & Rafael Asenjo,journals/jsa/RodriguezNNNGGA22,https://doi.org/10.1016/j.sysarc.2022.102398,Software_Architecture
2996,Comparative analysis of two different middleware approaches for reconfiguration of distributed real-time systems.,2014,Marisol García-Valls & Pablo Basanta-Val,journals/jsa/Garcia-VallsB14,https://doi.org/10.1016/j.sysarc.2013.08.010,Software_Architecture
3000,Predicting performance in multi-core systems with shared reconfigurable accelerators.,2019,Marcelo Brandalero & Thiago Dadalt Souto & Luigi Carro & Antonio Carlos Schneider Beck,journals/jsa/BrandaleroSCB19,https://doi.org/10.1016/j.sysarc.2019.07.010,Software_Architecture
3005,A dynamically reconfigurable communication architecture for multicore embedded systems.,2012,Salih Bayar & Arda Yurdakul,journals/jsa/BayarY12,https://doi.org/10.1016/j.sysarc.2012.02.003,Software_Architecture
3009,MobileFBP: Designing portable reconfigurable applications for heterogeneous systems.,2014,Shih-Hao Hung & Tien-Tzong Tzeng & Jyun-De Wu & Min-Yu Tsai & Yi-Chih Lu & Jeng-Peng Shieh & Chia-Heng Tu & Wen-Jen Ho,journals/jsa/HungTWTLSTH14,https://doi.org/10.1016/j.sysarc.2013.11.009,Software_Architecture
3017,A template system for the efficient compilation of domain abstractions onto reconfigurable computers.,2013,Muhammad Shafiq 0003 & Miquel Pericàs & Nacho Navarro & Eduard Ayguadé,journals/jsa/ShafiqPNA13,https://doi.org/10.1016/j.sysarc.2012.10.002,Software_Architecture
3018,An efficient data structure for dynamic two-dimensional reconfiguration.,2017,Sándor P. Fekete & Jan-Marc Reinhardt & Christian Scheffer,journals/jsa/FeketeRS17,https://doi.org/10.1016/j.sysarc.2017.02.004,Software_Architecture
3020,Dynamic reconfiguration of embedded-DRAM caches employing zero data detection based refresh optimisation.,2019,Sheel Sindhu Manohar & Hemangee K. Kapoor,journals/jsa/ManoharK19,https://doi.org/10.1016/j.sysarc.2019.101648,Software_Architecture
3021,Ker-ONE: A new hypervisor managing FPGA reconfigurable accelerators.,2019,Tian Xia 0007 & Ye Tian 0025 & Jean-Christophe Prévotet & Fabienne Nouvel,journals/jsa/XiaTPN19,https://doi.org/10.1016/j.sysarc.2019.05.003,Software_Architecture
3024,Two-level caches tuning technique for energy consumption in reconfigurable embedded MPSoC.,2013,A. Bengueddach & B. Senouci & Smaïl Niar & Bouziane Beldjilali,journals/jsa/BengueddachSNB13,https://doi.org/10.1016/j.sysarc.2013.05.018,Software_Architecture
3028,Reconfigurable Network-on-Chip based Convolutional Neural Network Accelerator.,2022,Arash Firuzan & Mehdi Modarressi & Midia Reshadi & Ahmad Khademzadeh,journals/jsa/FiruzanMRK22,https://doi.org/10.1016/j.sysarc.2022.102567,Software_Architecture
3029,Reconfigurable on-chip interconnection networks for high performance embedded SoC design.,2020,Masoud Oveis Gharan & Gul N. Khan,journals/jsa/GharanK20,https://doi.org/10.1016/j.sysarc.2020.101711,Software_Architecture
3031,Virtualization of reconfigurable coprocessors in HPRC systems with multicore architecture.,2012,Iván González 0004 & Sergio López-Buedo & Gustavo Sutter & Diego Sanchez-Roman & Francisco J. Gomez-Arribas & Javier Aracil 0001,journals/jsa/GonzalezLSSGA12,https://doi.org/10.1016/j.sysarc.2012.03.002,Software_Architecture
3033,Multi-grain reconfigurable and scalable overlays for hardware accelerator composition.,2021,Rafael Zamacola & Andrés Otero & Eduardo de la Torre,journals/jsa/ZamacolaOT21,https://doi.org/10.1016/j.sysarc.2021.102302,Software_Architecture
3034,Model checking of reconfigurable FPGA modules specified by Petri nets.,2018,Iwona Grobelna,journals/jsa/Grobelna18,https://doi.org/10.1016/j.sysarc.2018.06.005,Software_Architecture
3039,A framework for post-silicon realization of arbitrary instruction extensions on reconfigurable data-paths.,2014,Saptarsi Das & Kavitha T. Madhu & Madhav Krishna & Nalesh Sivanandan & Farhad Merchant & Santhi Natarajan & Ipsita Biswas & Adithya Pulli & S. K. Nandy 0001 & Ranjani Narayan,journals/jsa/DasMKSMNBPNN14,https://doi.org/10.1016/j.sysarc.2014.06.002,Software_Architecture
3041,Introduction to the special issue on reconfigurable cyber-physical and embedded system design.,2016,Pao-Ann Hsiung & Tei-Wei Kuo & Yuan-Hao Chang 0001 & Chun-Hsian Huang,journals/jsa/HsiungKCH16,https://doi.org/10.1016/j.sysarc.2016.01.003,Software_Architecture
3042,Remotely reconfigurable hardware-software platform with web service interface for automated video surveillance.,2013,Robert Brzoza-Woch & Andrzej Ruta & Krzysztof Zielinski,journals/jsa/Brzoza-WochRZ13,https://doi.org/10.1016/j.sysarc.2013.05.007,Software_Architecture
3045,A comprehensive reconfigurable computing approach to memory wall problem of large graph computation.,2016,Xu Wang 0010 & Yongxin Zhu 0001 & Linan Huang,journals/jsa/WangZH16,https://doi.org/10.1016/j.sysarc.2016.04.010,Software_Architecture
3051,Hierarchical neural networks based prediction and control of dynamic reconfiguration for multilevel embedded systems.,2013,Akram Eddahech & Sofien Chtourou & Mohamed Chtourou,journals/jsa/EddahechCC13,https://doi.org/10.1016/j.sysarc.2012.11.002,Software_Architecture
3052,Achieving safety and performance with reconfiguration protocol for ethernet TSN in automotive systems.,2021,Adam Kostrzewa & Rolf Ernst,journals/jsa/KostrzewaE21,https://doi.org/10.1016/j.sysarc.2021.102208,Software_Architecture
3055,A novel reconfigurable router for QoS guarantees in real-time NoC-based MPSoCs.,2019,Hung K. Nguyen & Xuan-Tu Tran,journals/jsa/NguyenT19,https://doi.org/10.1016/j.sysarc.2019.101664,Software_Architecture
3056,A reconfigurable point target detection system based on morphological clutter elimination.,2014,Chun-Hsian Huang,journals/jsa/Huang14,https://doi.org/10.1016/j.sysarc.2014.07.003,Software_Architecture
3059,Energy-aware run-time task partition and allocation in dynamic partial reconfigurable systems.,2017,Ta-Wei Liu & Yen-Fang Liu & Ya-Shu Chen,journals/jsa/LiuLC17,https://doi.org/10.1016/j.sysarc.2017.06.006,Software_Architecture
3061,Multi-objective module partitioning design for dynamic and partial reconfigurable system-on-chip using genetic algorithm.,2014,Nithiyanantham Janakiraman & Palanisamy Nirmal Kumar,journals/jsa/JanakiramanK14,https://doi.org/10.1016/j.sysarc.2013.10.001,Software_Architecture
3063,Dynamic objects: Supporting fast and easy run-time reconfiguration in FPGAs.,2013,Julio Dondo & Jesús Barba & Fernando Rincón & Francisco Moya & Juan Carlos López 0001,journals/jsa/DondoBRML13,https://doi.org/10.1016/j.sysarc.2012.09.001,Software_Architecture
3064,Design space exploration for partially reconfigurable architectures in real-time systems.,2013,François Duhem & Fabrice Muller & Willy Aubry & Bertrand Le Gal & Daniel Négru & Philippe Lorenzini,journals/jsa/DuhemMAGNL13,https://doi.org/10.1016/j.sysarc.2013.06.007,Software_Architecture
3065,Random test program generation for verification and validation of the Samsung Reconfigurable Processor.,2019,Bernhard Egger 0002 & Eunjin Song & Hochan Lee & Daeyong Shin,journals/jsa/EggerSLS19,https://doi.org/10.1016/j.sysarc.2019.05.007,Software_Architecture
3067,A novel tool-flow for zero-overhead cross-domain error resilient partially reconfigurable X-TMR for SRAM-based FPGAs.,2017,Luis Andrés Cardona & Anees Ullah & Luca Sterpone & Carles Ferrer 0001,journals/jsa/CardonaUSF17,https://doi.org/10.1016/j.sysarc.2017.10.009,Software_Architecture
3068,Formal approach to agent-based dynamic reconfiguration in Networks-On-Chip.,2013,Sergey Ostroumov & Leonidas Tsiopoulos & Juha Plosila & Kaisa Sere,journals/jsa/OstroumovTPS13,https://doi.org/10.1016/j.sysarc.2013.06.001,Software_Architecture
3074,A resource-efficient network interface supporting low latency reconfiguration of virtual circuits in time-division multiplexing networks-on-chip.,2017,Rasmus Bo Sørensen & Luca Pezzarossa & Martin Schoeberl & Jens Sparsø,journals/jsa/SorensenPSS17,https://doi.org/10.1016/j.sysarc.2017.02.001,Software_Architecture
3076,Run-time timing prediction for system reconfiguration on many-core embedded systems.,2019,Zheng Li 0006 & Shuibing He,journals/jsa/LiH19,https://doi.org/10.1016/j.sysarc.2019.03.004,Software_Architecture
3080,A fault tolerant NoC architecture using quad-spare mesh topology and dynamic reconfiguration.,2013,Yu Ren & Leibo Liu & Shouyi Yin & Jie Han 0001 & Qinghua Wu & Shaojun Wei,journals/jsa/RenLYHWW13,https://doi.org/10.1016/j.sysarc.2013.03.010,Software_Architecture
